Reject Rate,RMSE Accepted,RMSE Rejected,Improvement
0.009370816599732263,2.054975348553789,20.19194556816941,-7.638799822273352
0.018741633199464525,1.9521675394550329,16.506183606175046,-12.25951346863717
0.029451137884872823,1.860662633710679,14.229316703033966,-16.372216291396626
0.038821954484605084,1.7877563873500057,13.048837613437437,-19.64899935308334
0.049531459170013385,1.7093437534862572,12.118684106263439,-23.173267893749436
0.058902275769745646,1.6440311662156533,11.506169705849668,-26.108752716606716
0.06961178045515395,1.5716107623499973,10.956844174495028,-29.363699508593783
0.07898259705488621,1.512196433049269,10.536173406255806,-32.03408617081427
0.08969210174029452,1.4501909828084514,10.08799266563049,-34.820931183739894
0.09906291834002677,1.4005731330285809,9.722157545658849,-37.05101348576466
0.10977242302543508,1.3479966884144015,9.33667779404162,-39.414070312242345
0.11914323962516733,1.3026906049791958,9.043314144164931,-41.45035957691539
0.12985274431057564,1.2532398165679144,8.736283465338612,-43.6729332786462
0.1392235609103079,1.212962059884844,8.481642042317644,-45.483223582290414
